game_id,Bot_nickname,Player_nickname,initial_time_seconds,rating_mode,Player_max_point,Player_avg_bingo,Player_word_len,Player_game,Bot_score,Player_score,Bot_rating,created_at,hist_player_score,Player_Double_Word,Player_Triple_Word,Player_Double_Letter,Player_Triple_Letter,hist_player_RATING_20,Player_rating
39693,STEEBot,cooper,600,1,32,0.142905991,3.52192557,25,539,217,1955,263,1791.8,4.75,2.96875,5.78125,3.1875,1728.75,
65014,STEEBot,cooper,600,1,69,0.142905991,3.52192557,26,418,315,1961,264,1792.2,4.75,2.96875,5.78125,3.1875,1729.7,
46937,STEEBot,cooper,600,1,76,0.142905991,3.52192557,27,496,353,1967,268,1712.5,4.75,2.96875,5.78125,3.1875,1731.6,
29966,STEEBot,cooper,600,1,68,0.142905991,3.52192557,28,447,339,1973,271,1714.8,4.75,2.96875,5.78125,3.1875,1733.45,
36362,STEEBot,Saryk,660,1,72,0.087425953,3.412202322,1,405,379,1973,274,1700,4.757281553,3.155339806,5.572815534,2.582524272,1700,
36909,STEEBot,cooper,600,1,70,0.142905991,3.52192557,29,430,426,1978,275,1717,4.75,2.96875,5.78125,3.1875,1735.25,
49147,STEEBot,browndav,540,1,80,0.114556254,3.457711308,1,394,472,2113,277,1700,4.897058824,3.007352941,5.867647059,2.713235294,1700,
45535,STEEBot,Saryk,660,1,40,0.087425953,3.412202322,2,456,266,1980,278,1687.3,4.757281553,3.155339806,5.572815534,2.582524272,1693.65,
13719,STEEBot,Priya1,1260,1,46,0.11781518,3.406317458,1,485,309,2085,279,1700,4.319277108,3.024096386,5.674698795,2.692771084,1700,
2595,STEEBot,Saryk,660,1,84,0.087425953,3.412202322,3,481,360,1988,281,1675.3,4.757281553,3.155339806,5.572815534,2.582524272,1687.65,
39885,STEEBot,Saryk,660,1,74,0.087425953,3.412202322,4,410,326,1990,285,1664.1,4.757281553,3.155339806,5.572815534,2.582524272,1682.05,
61267,STEEBot,Priya1,1260,1,83,0.11781518,3.406317458,2,376,385,2105,287,1698.5,4.319277108,3.024096386,5.674698795,2.692771084,1699.25,
59002,STEEBot,Ophiomorphy,900,1,78,0.125616244,3.2123173,1,460,358,2105,288,1700,4.952380952,3.023809524,5.238095238,2.857142857,1700,
16586,STEEBot,Priya1,1260,1,75,0.11781518,3.406317458,3,565,323,2064,290,1779,4.319277108,3.024096386,5.674698795,2.692771084,1739.5,
1196,STEEBot,Ophiomorphy,900,1,82,0.125616244,3.2123173,2,445,367,2068,294,1700.5,4.952380952,3.023809524,5.238095238,2.857142857,1700.25,
68926,STEEBot,TileRunner,1500,1,80,0.135064936,3.711739971,10,428,423,1842,295,1772.6,4.914498141,3.05204461,5.925650558,2.784386617,1736.3,
42475,STEEBot,TileRunner,1500,1,42,0.135064936,3.711739971,11,514,293,1854,299,1746.8,4.914498141,3.05204461,5.925650558,2.784386617,1723.4,
52980,STEEBot,TileRunner,1500,1,86,0.135064936,3.711739971,12,404,599,1865,301,1751.4,4.914498141,3.05204461,5.925650558,2.784386617,1711.1,
2628,STEEBot,Ophiomorphy,900,1,74,0.125616244,3.2123173,3,507,357,2089,303,1697.3,4.952380952,3.023809524,5.238095238,2.857142857,1698.65,
71980,STEEBot,TileRunner,1500,1,95,0.135064936,3.711739971,13,439,445,1856,305,1835.7,4.914498141,3.05204461,5.925650558,2.784386617,1739.35,
33405,STEEBot,TileRunner,1500,1,82,0.135064936,3.711739971,14,301,417,1848,307,1918.9,4.914498141,3.05204461,5.925650558,2.784386617,1767.15,
31401,STEEBot,Ophiomorphy,900,1,94,0.125616244,3.2123173,4,380,479,2093,308,1696.2,4.952380952,3.023809524,5.238095238,2.857142857,1698.1,
39830,STEEBot,TileRunner,1500,1,84,0.135064936,3.711739971,15,468,420,1840,309,1920,4.914498141,3.05204461,5.925650558,2.784386617,1794.55,
52074,STEEBot,TileRunner,1500,1,83,0.135064936,3.711739971,16,388,320,1852,311,1841.1,4.914498141,3.05204461,5.925650558,2.784386617,1781.55,
6425,STEEBot,TileRunner,1500,1,83,0.135064936,3.711739971,17,360,435,1864,312,1844.1,4.914498141,3.05204461,5.925650558,2.784386617,1769.15,
60433,STEEBot,Ophiomorphy,900,1,89,0.125616244,3.2123173,5,438,461,2078,313,1775.5,4.952380952,3.023809524,5.238095238,2.857142857,1737.75,
49976,STEEBot,hannahbanana,720,1,82,0.113804979,3.25514841,18,381,387,2003,314,1764.5,4.614118896,3.026539278,5.458598726,2.993099788,1719.9,
9778,STEEBot,TileRunner,1500,1,90,0.135064936,3.711739971,18,504,437,1855,316,1847,4.914498141,3.05204461,5.925650558,2.784386617,1797.35,
15903,STEEBot,Deadass,300,1,49,0.076923077,3.452380952,1,490,365,2099,317,1700,4.333333333,3,7,2.666666667,1700,
34949,STEEBot,Deadass,300,1,42,0.076923077,3.452380952,2,461,329,2100,320,1699.9,4.333333333,3,7,2.666666667,1699.95,
40255,STEEBot,Praveen2005,1200,0,70,0.097258624,2.78884253,4,455,370,2063,322,1781.1,4.909090909,2.454545455,4.818181818,2.363636364,1740.55,
55018,STEEBot,Praveen2005,1200,0,77,0.097258624,2.78884253,5,424,393,2073,325,1777.4,4.909090909,2.454545455,4.818181818,2.363636364,1738.7,
40052,STEEBot,massacres,1200,1,70,0.099439846,3.101479622,1,484,357,2073,326,1700,5.678571429,2.607142857,5.107142857,2.821428571,1700,
46727,STEEBot,EyeDocRyan,1200,1,85,0.055614698,3.310575015,1,539,388,2073,327,1700,4.5,3.25,6.833333333,3.625,1700,
55871,STEEBot,massacres,1200,1,42,0.099439846,3.101479622,2,513,372,2082,329,1697.3,5.678571429,2.607142857,5.107142857,2.821428571,1698.65,
42782,STEEBot,massacres,1200,0,84,0.099439846,3.101479622,3,408,417,2090,331,1695.5,5.678571429,2.607142857,5.107142857,2.821428571,1697.75,
9586,STEEBot,hannahbanana,720,1,80,0.113804979,3.25514841,19,399,386,1986,332,1770.5,4.614118896,3.026539278,5.458598726,2.993099788,1755.05,
19986,STEEBot,massacres,1200,0,79,0.099439846,3.101479622,4,566,364,2085,333,1774.5,5.678571429,2.607142857,5.107142857,2.821428571,1737.25,
22275,STEEBot,DGAMBLE,1200,1,68,0.156502321,3.879976422,3,515,381,2085,334,1765.3,4.607843137,2.784313725,5.078431373,3.137254902,1732.65,
51782,STEEBot,hannahbanana,720,1,72,0.113804979,3.25514841,20,499,350,1988,335,1696.6,4.614118896,3.026539278,5.458598726,2.993099788,1749.35,
47615,STEEBot,hannahbanana,720,1,70,0.113804979,3.25514841,21,402,364,1991,336,1704.5,4.614118896,3.026539278,5.458598726,2.993099788,1763.75,
36073,STEEBot,hannahbanana,720,1,78,0.113804979,3.25514841,22,469,352,1993,337,1712.3,4.614118896,3.026539278,5.458598726,2.993099788,1766,
46960,STEEBot,hannahbanana,720,1,79,0.113804979,3.25514841,23,301,418,1995,338,1720,4.614118896,3.026539278,5.458598726,2.993099788,1768.2,
42942,STEEBot,massacres,1200,0,48,0.099439846,3.101479622,5,464,323,2091,339,1773,5.678571429,2.607142857,5.107142857,2.821428571,1736.5,
56040,STEEBot,massacres,1200,0,84,0.099439846,3.101479622,6,380,421,2091,340,1772.1,5.678571429,2.607142857,5.107142857,2.821428571,1736.05,
14016,STEEBot,massacres,1200,0,93,0.099439846,3.101479622,7,490,400,2091,342,1851.2,5.678571429,2.607142857,5.107142857,2.821428571,1775.6,
70641,STEEBot,massacres,1200,0,83,0.099439846,3.101479622,8,522,334,2091,343,1850.3,5.678571429,2.607142857,5.107142857,2.821428571,1775.15,
64272,STEEBot,condorave,2700,1,64,0.135689203,3.559974692,1,368,265,1869,345,1700,4.953488372,2.918604651,5.546511628,2.686046512,1700,
50334,STEEBot,thams,900,1,88,0.168494001,3.76173061,1,409,469,2091,346,1700,4.987341772,2.92721519,5.996835443,2.734177215,1700,
11407,STEEBot,thams,900,1,74,0.168494001,3.76173061,2,405,405,2086,347,1779.1,4.987341772,2.92721519,5.996835443,2.734177215,1739.55,
45592,STEEBot,rcg,720,0,86,0.146676906,3.493053434,3,391,403,1970,348,1741,5.130434783,2.936758893,5.798418972,2.62055336,1720.5,
25153,STEEBot,hannahbanana,720,1,32,0.113804979,3.25514841,24,335,311,1973,352,1807.5,4.614118896,3.026539278,5.458598726,2.993099788,1770.4,
11583,STEEBot,hannahbanana,720,1,83,0.113804979,3.25514841,25,440,443,1979,353,1812.5,4.614118896,3.026539278,5.458598726,2.993099788,1771.35,
3805,STEEBot,Naqib123,3600,0,81,0.119188872,3.412398722,2,432,350,2086,354,1700.6,4.385844749,2.938356164,5.641552511,2.714611872,1700.3,
16372,STEEBot,hannahbanana,720,1,72,0.113804979,3.25514841,26,411,301,1964,356,1897.5,4.614118896,3.026539278,5.458598726,2.993099788,1772.55,
6560,STEEBot,hannahbanana,720,1,72,0.113804979,3.25514841,27,381,354,1970,357,1900.7,4.614118896,3.026539278,5.458598726,2.993099788,1772.85,
53082,STEEBot,hannahbanana,720,1,158,0.113804979,3.25514841,28,384,481,1972,358,1824.2,4.614118896,3.026539278,5.458598726,2.993099788,1774.35,
12323,STEEBot,Naqib123,3600,0,64,0.119188872,3.412398722,3,482,256,2065,361,1699.2,4.385844749,2.938356164,5.641552511,2.714611872,1699.6,
25403,STEEBot,Ophiomorphy,900,1,65,0.125616244,3.2123173,6,515,261,2051,366,1853.3,4.952380952,3.023809524,5.238095238,2.857142857,1776.65,
50263,STEEBot,thams,900,1,70,0.168494001,3.76173061,3,480,332,2048,371,1857.7,4.987341772,2.92721519,5.996835443,2.734177215,1778.85,
13060,STEEBot,richardcraig,1500,1,74,0.11367196,3.571118537,1,462,382,1880,372,1700,5.172413793,2.75862069,5.310344828,2.482758621,1700,
14349,STEEBot,thams,900,1,77,0.168494001,3.76173061,4,349,487,2063,373,1852.5,4.987341772,2.92721519,5.996835443,2.734177215,1776.25,
